priority,release_date,launch_price,brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
HIGH,2025-10-01,6499.00,vivo,vivo X300 Pro,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%20Pro%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,2025-10-01,5999.00,vivo,vivo X300 Pro,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,2025-10-01,,vivo,vivo X300 Pro,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,2025-10-01,,vivo,vivo X300 Pro,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,2025-10-01,,vivo,vivo X300 Pro,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,2025-09-25,4499.00,小米,Xiaomi 17,12,256,12GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%B0%8F%E7%B1%B3%20Xiaomi%2017%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,2025-09-25,4499.00,小米,Xiaomi 17,12,256,12GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E5%B0%8F%E7%B1%B3%20Xiaomi%2017%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,128,128,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2016%20128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,128,128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2016%20128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,128,128,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2016%20128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2016%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2016%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2016%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2016%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2016%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 16,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2016%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,1024,1TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%20Max%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%20Max%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%20Max%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%20Max%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%20Max%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%20Max%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,1024,1TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%20Max%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%20Max%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%20Max%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,2048,2TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017%20Pro%20Max%202TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,2TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,2048,2TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017%20Pro%20Max%202TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,2TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17 Pro Max,,2048,2TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017%20Pro%20Max%202TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,2TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,128,128,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017e%20128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,128,128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017e%20128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,128,128,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017e%20128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017e%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017e%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017e%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2017e%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2017e%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 17e,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2017e%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2018%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2018%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2018%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2018%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2018%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2018%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,1024,1TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2018%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2018%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2018%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,2048,2TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%2018%20Pro%202TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,2TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,2048,2TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%2018%20Pro%202TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,2TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone 18 Pro,,2048,2TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%2018%20Pro%202TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,2TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%20Air%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%20Air%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%20Air%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%20Air%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%20Air%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%20Air%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,1024,1TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%20Air%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%20Air%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Air,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%20Air%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,256,256,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%20Duo%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%20Duo%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,256,256,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%20Duo%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,512,512,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%20Duo%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%20Duo%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,512,512,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%20Duo%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,1024,1TB,jd,https://search.jd.com/Search?keyword=Apple%20iPhone%20Duo%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=Apple%20iPhone%20Duo%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,Apple,iPhone Duo,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=Apple%20iPhone%20Duo%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,8,128,8GB+128,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,8,128,8GB+128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=OPPO%20OPPO%20A5%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,8,128,8GB+128,tmall,https://list.tmall.com/search_product.htm?q=OPPO%20OPPO%20A5%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=OPPO%20OPPO%20A5%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=OPPO%20OPPO%20A5%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=OPPO%20OPPO%20A5%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=OPPO%20OPPO%20A5%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=OPPO%20OPPO%20A5%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=OPPO%20OPPO%20A5%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%20Pro%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=OPPO%20OPPO%20A5%20Pro%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=OPPO%20OPPO%20A5%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=OPPO%20OPPO%20A5%20Pro%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=OPPO%20OPPO%20A5%20Pro%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,OPPO,OPPO A5 Pro,8,512,8GB+512,jd,https://search.jd.com/Search?keyword=OPPO%20OPPO%20A5%20Pro%208GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
